log_case,shape_id,stroke_width,stroke_length,average_hue,hue_sd,average_saturation,saturation_sd,average_value,value_sd,label
DetR-large-scale.coco-segmentation/Brook Ridge,28,4.744736790485601,305,44.06251698831204,52.412418362039006,63.079097580864364,35.23500100219793,186.96955694482196,43.68132699967793,False
DetR-large-scale.coco-segmentation/Brook Ridge,29,4.512821222585654,200,42.522644927536234,49.30056473164816,82.38722826086956,35.98651065609891,185.93704710144928,45.70677974293087,False
DetR-large-scale.coco-segmentation/Brook Ridge,30,4.956172443087021,281,51.21443661971831,54.95799422843032,64.75669014084507,30.848419007171426,184.44859154929577,45.72750156552091,True
DetR-large-scale.coco-segmentation/Brook Ridge,31,4.391277336000933,286,54.488390397481304,56.659247520605405,67.73593073593074,30.447959548427153,172.9874065328611,41.755927673461294,False
DetR-large-scale.coco-segmentation/Brook Ridge,32,4.694584569148133,311,30.676401477005708,35.27115532262152,46.24840550520309,29.20672219986931,210.56226921785833,45.635423479497824,True
DetR-large-scale.coco-segmentation/Brook Ridge,33,4.82325235936814,296,27.80557398805574,36.44641404856819,81.76708692767087,27.640384842856104,190.9313205043132,43.809152004853246,False
DetR-large-scale.coco-segmentation/Brook Ridge,34,6.099548484675585,435,24.697224558452483,28.191233909434562,82.9857022708158,33.38891247073856,170.39091673675358,60.96320155969256,True
DetR-large-scale.coco-segmentation/Brook Ridge,35,4.724320121546054,338,27.33544478105205,34.74139195736711,81.72294133847424,28.232838400316627,178.58358578903884,44.12048918451331,False
DetR-large-scale.coco-segmentation/Brook Ridge,36,4.21759335596333,352,28.742191936399774,28.530495705491926,72.26746166950596,34.457481272527744,190.2092561044861,57.52667400523169,True
DetR-large-scale.coco-segmentation/Brook Ridge,37,4.301967105104572,406,25.71081349206349,32.03846123252105,85.50049603174604,29.30761859466682,169.37772817460316,43.423840121188675,False
DetR-large-scale.coco-segmentation/Brook Ridge,38,3.7192199165943665,176,47.65159944367176,54.2092508061432,49.282336578581365,33.13103931194276,159.0146036161335,38.76842460560655,True
DetR-large-scale.coco-segmentation/Brook Ridge,39,3.0910214965520666,158,35.95644114921223,47.89648392246891,58.8433734939759,35.98705526357418,154.92029657089898,33.645774370613566,False
fariq-generalize-dos.coco-segmentation/Mount Clearford,0,5.751148187895229,585,45.01768421052632,59.31728279469561,71.83228070175439,40.75021829744753,168.2675087719298,47.25249255956799,False
fariq-generalize-dos.coco-segmentation/Mount Clearford,1,5.21365337804991,570,35.91457680250784,56.533520508825944,92.0166144200627,67.43380388039242,191.27727272727273,58.80519151658122,True
fariq-generalize-dos.coco-segmentation/Mount Clearford,2,8.725826677494513,795,32.26343050667375,47.50914715186069,66.44577993226642,47.87551957747697,186.66458596188326,49.350543214083935,True
fariq-generalize-dos.coco-segmentation/Mount Clearford,3,5.828597059118334,498,47.02252867285636,56.48933733450648,57.88776624795194,31.51325812172044,180.32878208629165,48.738586296712626,True
fariq-generalize-dos.coco-segmentation/Mount Clearford,4,5.28311108991205,327,59.962835343342356,60.30759081780508,62.195914349003196,32.05670451329285,192.78095003691854,50.37050284993068,False
fariq-generalize-dos.coco-segmentation/Mount Clearford,5,3.161334442053193,744,47.32857733664185,56.718419339325266,54.60070306038048,34.97804450681305,197.35008271298594,54.14875184430282,True
fariq-generalize-dos.coco-segmentation/Mount Clearford,6,5.267651489185611,298,35.012242626599885,47.02508672688102,48.82248191430161,29.78990962536293,200.9654980523094,51.881938987895474,True
fariq-generalize-dos.coco-segmentation/Mount Clearford,7,5.508105386459479,319,53.92722443559097,58.42873108384113,57.17529880478088,31.746615939068125,191.22948207171314,49.10751336798944,False
fariq-generalize-dos.coco-segmentation/Mount Clearford,8,5.164468929675054,327,53.46618625277162,59.560897572162844,55.4769955654102,30.32340505779843,193.26718403547673,50.71005914292321,False
fariq-generalize-dos.coco-segmentation/Mount Clearford,9,5.297002377649073,762,32.29962943356273,49.82837463601883,46.13086289041821,37.95045424766023,208.8382212811011,47.00900514309935,True
fariq-generalize-dos.coco-segmentation/Mount Clearford,10,5.3967613026815195,451,24.179624664879356,37.61578129166835,49.16514745308311,39.589193883457334,220.90259159964253,41.223343622443885,True
fariq-generalize-dos.coco-segmentation/Mount Clearford,11,5.544432524137288,835,20.6424406915963,32.49411372499982,80.08735424205871,52.16321032659477,190.07277844792924,47.246361425124796,True
fariq-generalize-dos.coco-segmentation/Mount Clearford,12,4.793987359565512,706,23.356744385638677,36.62242306164035,94.1434701759405,43.35966467335216,170.7402374481476,36.159270114597206,False
fariq-generalize-dos.coco-segmentation/Mount Clearford,13,5.567643436499223,1237,19.225533551240147,31.678034586193437,82.8123437800423,60.25314611305945,205.62475165032365,45.82503802688572,True
fariq-generalize-dos.coco-segmentation/Mount Clearford,14,5.238440985416514,708,24.82909990881855,39.45793937790657,94.31809300508012,45.720645109174846,174.66041422430638,37.201691265215544,False
fariq-generalize-dos.coco-segmentation/Mount Clearford,15,4.7806112125845726,692,24.52093917341755,38.16033432578338,94.16641493889881,44.67272219540009,184.0185363174516,36.70976095221686,False
fariq-generalize-dos.coco-segmentation/Mount Clearford,16,5.165328536593699,713,24.341054001301234,38.62094977526579,96.63552374756019,46.27643748707726,178.60546519193232,39.329050403682835,False
fariq-generalize-dos.coco-segmentation/Mount Clearford,17,3.1849434992928125,868,33.21446989231003,49.496332812284614,57.90050053086607,36.25273355038706,202.20294251478842,43.13186083298873,True
fariq-generalize-dos.coco-segmentation/Mount Clearford,18,5.177724674634763,329,43.49187180678123,56.420288948179866,64.04110543427775,33.856935574112555,189.69693450998608,46.939504849803356,False
fariq-generalize-dos.coco-segmentation/Mount Clearford,19,5.2514443416280105,306,50.14772103239978,57.431042924550695,62.65156507413509,35.80831279550312,193.52251510159252,50.63462884277408,False
fariq-generalize-dos.coco-segmentation/Mount Clearford,20,5.205130646605908,296,51.85392592592593,59.4296471355937,64.78637037037036,33.047624324487465,194.52414814814816,49.90170421472204,True
fariq-generalize-dos.coco-segmentation/Mount Clearford,21,5.544494068194911,329,52.754338394793926,58.53439908269544,62.726681127982644,34.49626066132612,185.23427331887203,51.48064624825409,True
fariq-generalize-dos.coco-segmentation/Mount Clearford,22,2.3382520693411877,1545,36.592554052491614,51.43903078758774,60.49809226500174,45.9183400745249,186.00797780090184,51.8056174242571,True
fariq-generalize-dos.coco-segmentation/Mount Clearford,23,2.5427597473964845,1607,31.290572855776386,46.77944484683134,59.436496970985225,39.789482573554054,183.25900733340418,50.83320416282556,True
fariq-generalize-dos.coco-segmentation/Mount Clearford,24,5.8137355598938,534,35.07910721853369,50.92013320967375,52.604322644441304,28.7199696868149,166.79389744314167,44.489841477400354,False
fariq-generalize-dos.coco-segmentation/Mount Clearford,25,5.339780601919969,575,41.33303397694956,57.74402738472772,60.68896871725789,34.47166106244231,171.26178715761114,43.16870469968362,True
fariq-generalize-dos.coco-segmentation/Mount Clearford,26,4.695762221498548,583,44.27393939393939,60.112357464825905,65.0604329004329,36.21365629119904,171.06181818181818,43.879900892343876,False
fariq-generalize-dos.coco-segmentation/Mount Clearford,27,5.484209533519562,612,47.407516891891895,63.05782064242319,69.33319256756756,38.632429045157565,162.24521396396398,44.765739149972816,True
DOS-semicon.coco-segmentation/Pine Fair,0,7.00197961940726,293,0.0,0.0,0.0,0.0,126.8347302815388,40.675221610190995,False
DOS-semicon.coco-segmentation/Pine Fair,1,6.250778317314603,341,0.0,0.0,0.0,0.0,123.13434930820132,40.74880127914793,False
DOS-semicon.coco-segmentation/Pine Fair,2,6.686861797681597,347,0.0,0.0,0.0,0.0,130.5369032939933,48.894888787157775,False
DOS-semicon.coco-segmentation/Pine Fair,3,7.590342550491337,375,0.0,0.0,0.0,0.0,127.71563981042654,48.43456795155761,False
DOS-semicon.coco-segmentation/Pine Fair,4,7.594946130355074,361,0.0,0.0,0.0,0.0,142.81099711445975,65.28562564066485,True
DOS-semicon.coco-segmentation/Pine Fair,5,12.069995689457334,499,0.0,0.0,0.0,0.0,139.6334422657952,58.82595126086426,True
DOS-semicon.coco-segmentation/Pine Fair,6,7.611496968796548,288,0.0,0.0,0.0,0.0,140.11696837079768,48.26897571762549,False
DOS-semicon.coco-segmentation/Pine Fair,7,7.544445951504017,283,0.0,0.0,0.0,0.0,144.3286902689108,50.798667834401705,False
DetR-large-scale.coco-segmentation/Brook Fair,0,7.258708623832807,300,0.0,0.0,0.0,0.0,116.59150449101796,86.50741467985732,True
DetR-large-scale.coco-segmentation/Brook Fair,1,4.811824847459466,165,0.0,0.0,0.0,0.0,162.0312883435583,82.17931689503166,True
DetR-large-scale.coco-segmentation/Brook Fair,2,4.880050926230514,328,0.0,0.0,0.0,0.0,190.6154737757172,65.90063631421536,False
DetR-large-scale.coco-segmentation/Brook Fair,3,5.101599187056647,341,0.0,0.0,0.0,0.0,192.5125429099551,63.12486767083946,True
DetR-large-scale.coco-segmentation/Brook Fair,4,5.132222628356037,307,0.0,0.0,0.0,0.0,206.72446958981612,52.86828027227481,True
DetR-large-scale.coco-segmentation/Brook Fair,5,5.024101116702195,320,0.0,0.0,0.0,0.0,198.19225124743176,59.24582041544226,True
DetR-large-scale.coco-segmentation/Brook Fair,6,5.0604921608134115,485,0.0,0.0,0.0,0.0,157.00514721021207,72.52989539512903,False
DetR-large-scale.coco-segmentation/Brook Fair,7,5.053031453031214,367,0.0,0.0,0.0,0.0,105.69080636877247,78.61305398940979,True
DetR-large-scale.coco-segmentation/Brook Fair,8,5.17837258145808,395,0.0,0.0,0.0,0.0,126.1939812152578,75.40590015273088,False
DetR-large-scale.coco-segmentation/Brook Fair,9,4.019342419735269,2029,0.0,0.0,0.0,0.0,83.05620308178585,74.1283085337932,True
DetR-large-scale.coco-segmentation/Brook Fair,10,6.197550833027003,555,0.0,0.0,0.0,0.0,161.85121146627233,76.69674410803717,False
DetR-large-scale.coco-segmentation/Brook Fair,11,5.745554852308365,614,0.0,0.0,0.0,0.0,166.19704198473283,66.15642650542503,False
DetR-large-scale.coco-segmentation/Brook Fair,12,4.640675201508693,478,0.0,0.0,0.0,0.0,173.29732891401832,64.98102003050384,True
DetR-large-scale.coco-segmentation/Brook Fair,13,4.779867692317906,384,0.0,0.0,0.0,0.0,150.2110338640951,66.85733811161408,False
DetR-large-scale.coco-segmentation/Brook Fair,14,5.307964812151795,294,0.0,0.0,0.0,0.0,143.54333887437664,67.47278903168258,False
DetR-large-scale.coco-segmentation/Brook Fair,15,4.65186491206358,270,0.0,0.0,0.0,0.0,147.5278547245306,70.03433561708857,True
DetR-large-scale.coco-segmentation/Brook Fair,16,5.249922507940477,271,0.0,0.0,0.0,0.0,138.01666142722414,73.951912030536,False
DetR-large-scale.coco-segmentation/Brook Fair,17,5.634831147233382,277,0.0,0.0,0.0,0.0,126.60573589662779,75.84121322589723,False
DetR-large-scale.coco-segmentation/Brook Fair,18,5.265301267831775,273,0.0,0.0,0.0,0.0,137.8927180101888,73.7395240611482,False
DetR-large-scale.coco-segmentation/Brook Fair,19,5.644997014431547,248,0.0,0.0,0.0,0.0,195.9360089811956,66.3638779952424,False
DetR-large-scale.coco-segmentation/Brook Fair,20,7.201141430907109,379,0.0,0.0,0.0,0.0,131.7092209856916,87.65732090712174,True
DetR-large-scale.coco-segmentation/Brook Fair,21,4.527906233494995,256,0.0,0.0,0.0,0.0,212.32870683818552,51.107569809452606,False
DetR-large-scale.coco-segmentation/Brook Fair,22,5.108412728099703,276,0.0,0.0,0.0,0.0,153.21533333333332,75.36883727082139,False
DetR-large-scale.coco-segmentation/Brook Fair,23,5.248789616841885,217,0.0,0.0,0.0,0.0,162.68304953560371,86.23774965178382,True
DetR-large-scale.coco-segmentation/Rock Green,0,5.383777068936973,598,21.942205097806756,4.433588520683745,46.32572614107884,27.83103300338053,184.24007113218732,58.001863976709,False
DetR-large-scale.coco-segmentation/Rock Green,1,5.521159082733249,413,19.518003130979302,2.9721086089794815,61.45173073578014,34.660126645339886,142.9104192033397,37.79834728603948,True
DetR-large-scale.coco-segmentation/Rock Green,2,6.923313463136,314,19.927549357000544,3.3713857056570493,58.2133671436334,35.8539487745581,129.16355732657127,32.00505220638173,False
DetR-large-scale.coco-segmentation/Rock Green,3,6.9198677957801245,289,20.52691867124857,3.955115306546481,61.052882779686904,48.738230487061514,185.57159221076748,45.66439374641638,True
DetR-large-scale.coco-segmentation/Rock Green,4,6.424275377897599,305,19.688717454194794,10.471355886993221,52.79787849566056,39.344641382634926,157.69990356798456,48.687928462856185,False
DetR-large-scale.coco-segmentation/Rock Green,5,7.102281382195207,471,22.17928231006448,4.726760213357764,55.3964115503224,31.588539839504996,171.55438744042613,59.16424326566616,False
DetR-large-scale.coco-segmentation/Rock Green,6,4.783204464983058,1043,22.7141689373297,4.0185705345689495,64.11053587647594,41.66097815247623,174.75858310626703,57.79776222525165,True
DetR-large-scale.coco-segmentation/Rock Green,7,6.103681810150439,319,19.343486973947897,4.529866670160339,51.737875751503005,36.39115360108042,153.03567134268536,46.10153830153323,True
DetR-large-scale.coco-segmentation/Rock Green,8,5.372117546268084,580,21.12649780069771,4.094042773714931,47.415743970878204,27.7445538408144,166.71833763082057,49.68183612180471,False
DetR-large-scale.coco-segmentation/Rock Green,9,4.852847229573115,544,21.096898513488714,5.505945960701499,40.5290879060378,25.730693156236626,166.57258212516058,58.67483758136044,True
DetR-large-scale.coco-segmentation/Rock Green,10,6.753115668376731,300,20.998365011240548,15.71702028158641,50.95299407316575,38.806681779206734,149.06519517678316,47.933827187370035,False
DetR-large-scale.coco-segmentation/Rock Green,11,5.452766367893685,475,23.233543216943332,4.187827808764327,51.673726388093876,23.371533884044567,121.04979965655409,26.07736571311809,False
DetR-large-scale.coco-segmentation/Rock Green,12,7.110930699739876,325,21.082641509433962,3.3538432760850823,82.30528301886793,53.19172522551859,175.20075471698112,46.259906429073425,True
DetR-large-scale.coco-segmentation/Rock Green,13,6.55104509507779,357,20.97860863095238,5.830290554084295,50.696986607142854,26.044916670472272,117.41592261904762,32.686728904407104,False
DetR-large-scale.coco-segmentation/Rock Green,14,2.3919164444620034,2162,24.05971470732907,5.666000923976437,64.23482538121003,31.341425391635337,152.8960157402853,47.1736533976144,True
DetR-large-scale.coco-segmentation/Rock Green,15,6.965562746282854,322,19.72287673641639,2.93488485308372,60.51204501494637,31.55437731576333,143.46984350272552,35.02519020697485,False
DetR-large-scale.coco-segmentation/Rock Green,16,5.491641981764138,516,21.92840722495895,4.874732707927779,47.08784893267652,27.214884126760637,170.7952380952381,63.563887236193274,False
DetR-large-scale.coco-segmentation/Rock Green,17,6.284015859880042,297,20.466853811271864,3.579575149500881,56.01209242064349,33.634530624962984,145.99265817318073,42.131365829908276,False
DetR-large-scale.coco-segmentation/Rock Green,18,8.613035690272863,471,21.768232709009105,4.884065947871659,57.25897248090405,36.536902991700615,174.0353667468871,54.342615066707346,True
DetR-large-scale.coco-segmentation/Rock Green,19,5.587731098717598,788,21.57528395301427,3.3008967798099733,78.73662751189205,48.19640801252871,160.1519269973789,50.74640934850229,True
DetR-large-scale.coco-segmentation/Rock Green,20,7.004523267442474,307,20.850954321252413,2.9598577197313154,74.62985202659232,49.2303690356318,174.02916577310745,45.554759589577216,True
DetR-large-scale.coco-segmentation/Rock Green,21,6.764673135715275,300,20.096550227815143,3.642640456638301,57.14601865914515,42.120122700015386,142.89759166847472,48.03586220719036,False
DetR-large-scale.coco-segmentation/Rock Green,22,5.9098792294114135,292,20.416238917405508,3.3038471392585183,50.70205319645357,24.95745573593155,116.84134391040597,28.961106853613842,True
DetR-large-scale.coco-segmentation/Rock Green,23,2.8942277612302076,1329,23.210477453580904,5.4780121406781666,59.91618037135279,31.530026584065375,149.16153846153847,46.13372795393372,True
DetR-large-scale.coco-segmentation/Rock Green,24,4.5886707758281675,446,22.560837844198634,4.061092750410385,60.41256766297953,26.680416318745582,132.64203341962815,37.033460259958176,False
DetR-large-scale.coco-segmentation/Rock Green,25,6.647677841145014,585,22.55396208070005,4.446257716944086,52.002066115702476,24.57886655636167,163.5684248906174,54.029141109776205,False
DetR-large-scale.coco-segmentation/Rock Green,26,5.766690472012272,311,21.27920940705529,3.1350393824286495,81.76432324243183,49.578483414045856,147.19714786089568,45.12230799594103,True
DetR-large-scale.coco-segmentation/Rock Green,27,6.055235721454614,288,20.172288531395953,3.455086591721395,67.25505967825636,35.42625850231473,130.16061235080437,42.402100623062,False
DetR-large-scale.coco-segmentation/Rock Green,28,2.182748637935128,2230,24.53902932254803,8.435021573568251,64.4721941354904,34.95836445021565,170.02325581395348,53.48051878866955,True
DetR-large-scale.coco-segmentation/Rock Green,29,4.175026162188727,1500,22.418215219388117,4.559874205986973,61.13248074613156,38.62935948968804,164.1102946371794,51.369492504078444,True
DetR-large-scale.coco-segmentation/Rock Green,30,6.176773741425163,414,20.968772961058047,4.067954446707655,62.89603232916973,32.706117866592436,141.06171932402646,50.30838269384367,False
DetR-large-scale.coco-segmentation/Rock Green,31,7.095076529566008,460,23.157752489331436,4.621184020154013,61.44310099573257,27.415305348285447,150.56002844950214,50.38678585605441,False
DetR-large-scale.coco-segmentation/Rock Green,32,7.115807012340673,654,24.413360963094533,5.366785914535512,52.78261298598776,31.42468401407815,203.23613578054076,59.62547235477812,True
DetR-large-scale.coco-segmentation/Rock Green,33,6.387801998039681,273,20.15767533104463,4.1413125376635955,62.89333006375674,39.250539550080966,147.75380088278567,52.040305841681146,False
DetR-large-scale.coco-segmentation/Rock Green,34,6.2521237595576435,401,21.727818420558993,3.6008415336118356,60.35790658413056,32.34581803178103,156.04351903957982,51.99822498085666,False
DetR-large-scale.coco-segmentation/Rock Green,35,3.931586673523956,1080,21.985926418439718,4.071218994038841,57.732601950354606,35.9540341528542,163.62777039007094,54.9896535649708,True
DetR-large-scale.coco-segmentation/Rock Green,36,5.889683279072576,468,21.86565566458519,3.608440860582781,59.57662801070473,28.3403626145763,149.32417484388938,50.84570417684983,False
DetR-large-scale.coco-segmentation/Rock Green,37,6.2599939091253605,485,22.213651668197123,4.062635974436946,60.14845423936333,27.61376556865982,150.03443526170798,50.13755985774383,False
DetR-large-scale.coco-segmentation/Rock Green,38,4.993515294350554,315,20.8017050836754,3.9084676800645672,58.41964003789075,35.227902950902,116.09156930849385,29.119091970343252,False
DetR-large-scale.coco-segmentation/Rock Green,39,5.684261976086141,276,20.720644456581102,3.373249865990647,68.21299836155106,34.004368359453366,121.41043145821955,37.04551690343784,False
DetR-large-scale.coco-segmentation/Rock Green,40,6.644044050096521,320,21.01088093743461,4.510698129196134,55.60075329566855,29.960747974401976,129.85373509102322,36.51842647252789,False
DetR-large-scale.coco-segmentation/Rock Green,41,5.791907763926084,508,22.074911774141803,4.110286168912748,53.239974334295795,27.050941731697375,167.69072826435675,58.53888216999719,False
DetR-large-scale.coco-segmentation/Rock Green,42,5.822883537778041,346,19.77118119975263,3.221500996863784,54.86868686868687,27.141016697440023,129.6002886002886,32.51482372745722,False
DetR-large-scale.coco-segmentation/Rock Green,43,3.053458935115992,703,20.63654799459216,3.809831448194218,66.92429022082018,40.48178355508073,152.305768364128,50.95012112641419,True
DetR-large-scale.coco-segmentation/Rock Green,44,5.584179961398796,370,21.40544217687075,4.214031990956659,62.55034013605442,34.638919182135716,134.1278911564626,44.35794383497802,False
DetR-large-scale.coco-segmentation/Rock Green,45,6.119841843040592,388,20.436788154897496,3.750928775279174,50.15926347760061,24.262999075440604,125.45804859529233,33.54315245813716,False
DetR-large-scale.coco-segmentation/Rock Green,46,7.571419269250436,311,20.997059400117625,5.102381635226833,73.33875710644972,49.967785402867875,174.20054891197805,47.29231019002763,True
DetR-large-scale.coco-segmentation/Rock Green,47,6.7000825044440555,347,20.54207690878692,3.940958927622874,49.220694779862534,24.8170336601333,146.79100873119077,44.61938002598769,False
DetR-large-scale.coco-segmentation/Rock Green,48,6.1415106030905955,370,20.97342460237568,5.492321122454785,57.91161667002215,36.29204572618318,160.76625729816791,61.38523680092414,True
DetR-large-scale.coco-segmentation/Rock Green,49,5.300725222119907,572,21.948308870453094,4.141006433358282,45.54100191448628,24.40960317716673,168.49026802807913,60.66389037262567,False
DetR-large-scale.coco-segmentation/Rock Green,50,6.347902909400159,446,22.215709261430245,4.125362739313039,58.59772232456875,31.678668776300487,160.3411488862837,59.34833414952496,False
DetR-large-scale.coco-segmentation/Rock Green,51,6.126050525579406,414,21.41863421721758,4.779634423030633,54.74137304758445,34.5625869210985,163.0317835088994,62.6040542286502,False
DetR-large-scale.coco-segmentation/Rock Green,52,7.060075879536282,305,22.455203234730792,3.7064939669891905,75.35071291764206,45.275416955896354,174.5824643541179,46.367910717428046,True
DetR-large-scale.coco-segmentation/Rock Green,53,8.71497819264329,565,24.122745060608953,5.969667768670836,63.11482294549967,34.36099180400291,142.67757945976902,47.51300075111647,True
DetR-large-scale.coco-segmentation/Rock Green,54,6.7779836536883975,334,21.01456709068527,3.8751537948899957,63.921009437833405,35.63206344213524,137.14341403364793,45.11702913457324,False
DetR-large-scale.coco-segmentation/Rock Green,55,2.992410978969315,895,20.860218849276386,3.35217536170164,71.23190963642782,44.75605777048018,149.64172255559478,52.49927082812313,True
DetR-large-scale.coco-segmentation/Rock Green,56,6.1086885474338555,187,21.241702741702742,4.258344628675863,55.48881673881674,20.251027919316247,110.92496392496392,32.34531616498054,False
DetR-large-scale.coco-segmentation/Rock Green,57,2.4139407855527675,2295,25.680824639841035,8.200201225053062,63.68181818181818,33.588571026456776,168.39311144229177,53.62167885620059,True
DetR-large-scale.coco-segmentation/Rock Green,58,9.204026253026882,673,23.883298287774107,5.066830668215245,64.92542805647342,41.46786382373272,192.4218233703815,59.77578865847198,True
DetR-large-scale.coco-segmentation/Rock Green,59,6.143516968077216,193,20.483200554208523,3.4259414613704053,51.60131624523727,19.873431472425235,114.87045375822653,35.26443993363425,True
DetR-large-scale.coco-segmentation/Rock Green,60,2.955937447916546,1966,26.685256848015783,9.406100594108663,80.64291676151453,36.968668037153904,158.65543667956598,47.53117940896721,True
DetR-large-scale.coco-segmentation/Rock Green,61,6.286907187839938,334,21.04908503767492,3.8324659398443144,64.64822389666308,35.493631678669395,134.62303552206674,46.81426768428345,False
DetR-large-scale.coco-segmentation/Rock Green,62,6.870848177049545,265,20.973323543808124,3.957436671493038,68.26921194322075,37.4156838591085,127.36123348017621,38.06939338269649,False
DetR-large-scale.coco-segmentation/Rock Green,63,6.249837199293584,314,21.29944674965422,4.3181994125958445,62.903181189488244,36.031213531751526,134.05025357307514,43.66210275876532,False
DetR-large-scale.coco-segmentation/Rock Green,64,7.558999486019163,455,22.136016837674298,3.890458761527233,66.53841094448829,37.21299233786136,144.88542488818732,56.76669739196615,True
DetR-large-scale.coco-segmentation/Rock Green,65,6.213648722985608,354,23.86882046834345,10.459723649162905,58.528404163052905,24.938759680473265,190.6539462272333,49.19018020648489,True
DetR-large-scale.coco-segmentation/Rock Green,66,5.810295602840523,279,21.347234289024037,6.03423638196467,65.94613379669852,36.0321395811235,134.28554879814655,43.21211782374157,False
DetR-large-scale.coco-segmentation/Rock Green,67,9.919500897361894,428,22.753146176185865,6.299287496347328,64.31709153490374,38.1440395679477,170.11423039690223,64.00336851086597,True
DetR-large-scale.coco-segmentation/Rock Green,68,6.541837395875447,495,21.863342159458664,3.4247692699277437,62.70859076198882,30.519498583805866,144.2360988526037,40.71517189355218,False
DetR-large-scale.coco-segmentation/Rock Green,69,5.605895446441378,533,21.840202236862265,3.631323031731762,51.31300750727746,27.468771426039204,165.608549103723,53.993463851180096,False
DetR-large-scale.coco-segmentation/Rock Green,70,6.116565788139619,322,20.478434305659437,3.5723419025229726,64.16255297930691,38.74495814251634,116.94864123659936,34.74685107975683,False
DetR-large-scale.coco-segmentation/Rock Green,71,6.815447049460185,162,20.718872636460933,3.8312826767044985,52.29432750624331,19.782839764011594,121.49197288619337,40.62484916139813,False
DetR-large-scale.coco-segmentation/Rock Green,72,6.165264066272572,315,20.352955082742316,5.130634780736355,61.145862884160756,39.066782255415845,150.58605200945627,57.822080122230105,False
DetR-large-scale.coco-segmentation/Rock Green,73,6.345218106888582,381,21.69298245614035,5.104083976789219,52.53329346092504,35.25411408342327,141.0755582137161,43.94297804728844,True
DetR-large-scale.coco-segmentation/Rock Green,74,6.731982950471857,293,22.41543101281729,3.4638945716304574,70.26313144006032,43.862007738938956,161.67680321688866,52.64316128417523,True
DetR-large-scale.coco-segmentation/Rock Green,75,5.820042594713692,409,21.635969236836917,8.880081464571855,53.42476829027805,35.08387855737759,168.1266022480773,61.174320752212076,False
DetR-large-scale.coco-segmentation/Rock Green,76,6.471876091843072,312,21.02954898911353,4.068920519424027,61.30593201510776,37.267390789622354,140.66896245278826,46.80132569339841,False
DetR-large-scale.coco-segmentation/Rock Green,77,3.550876092473446,676,20.888564882316185,3.8545029137827553,68.53009789627161,42.44168696591604,144.56863153509684,51.11792451793484,True
DetR-large-scale.coco-segmentation/Rock Green,78,6.466190787237389,150,20.84188361408882,4.033345785872382,49.9552067381317,20.854375114215873,120.29555895865238,38.34499148929238,False
DetR-large-scale.coco-segmentation/Rock Green,79,9.043599569383998,518,23.159750420917103,4.981647238393191,66.30969594929186,44.35483457281554,183.01228087550757,62.02221315742591,True
DetR-large-scale.coco-segmentation/Rock Green,80,6.275512918575988,396,21.82521041299667,3.873840197285596,62.02916422000391,31.051711378165027,139.01820317087493,51.71074772464378,False
DetR-large-scale.coco-segmentation/Rock Green,81,9.334518583022362,413,22.95917868491811,5.157674776777035,63.68479589342459,37.20674315993263,169.7875824981667,59.82755388334344,True
DetR-large-scale.coco-segmentation/Rock Green,82,5.903873213792372,221,21.526297930098405,11.345885527146816,46.013912453342385,23.966116999372797,139.52867322701053,53.0902143611568,False
DetR-large-scale.coco-segmentation/Rock Green,83,8.630073879789473,544,22.6325073926787,3.9315489638753895,66.70928928316509,36.25217887952998,156.9729784847558,58.29276525447566,True
DetR-large-scale.coco-segmentation/Rock Green,84,5.650872872448584,480,21.789521392313272,4.550869402241442,52.76033357505439,33.26435407174488,171.6894488759971,59.62286147285392,False
DetR-large-scale.coco-segmentation/Rock Green,85,6.294220088772195,425,20.644234139502277,3.92377859133096,60.79968454258675,34.48226566710284,126.14230634419908,35.549165332599074,False
DetR-large-scale.coco-segmentation/Rock Green,86,5.983858844524868,443,20.693054792010262,9.71538216864915,51.71174638079531,32.64128472348582,164.99010445299615,55.72804239113807,False
DetR-large-scale.coco-segmentation/Rock Green,87,8.183927989697874,866,24.697012325830652,5.732367220115744,59.937165058949624,31.77944223670851,184.53650857449088,50.27729784817312,True
DetR-large-scale.coco-segmentation/Rock Green,88,7.108660726272641,150,20.604109589041094,4.0557903257037875,50.30376712328767,21.348105996654564,124.68424657534247,39.1393579516924,False
DetR-large-scale.coco-segmentation/Rock Green,89,7.584204105205329,168,20.325567136725937,3.8163805075030677,51.04199877375843,23.8001414692661,130.09687308399754,40.52253495765885,False
DetR-large-scale.coco-segmentation/Rock Green,90,6.345602560999658,156,20.18227360308285,3.5524576738323903,51.229672447013485,21.871239199725974,122.18843930635838,39.052046952334244,False
DetR-large-scale.coco-segmentation/Rock Green,91,7.04281460206753,309,19.380717804363126,9.301257611268971,52.08937368050668,39.530835375576174,158.27093596059115,47.70405401679925,False
DetR-large-scale.coco-segmentation/Rock Green,92,5.068199842957567,147,20.166576234400434,4.4760083357645195,50.883884970157354,23.74408172408504,171.33803581117743,53.783424558987136,False
DetR-large-scale.coco-segmentation/Rock Green,93,2.9235812770078176,490,20.71875,8.405260859708221,62.9357476635514,37.91642565240141,132.7657710280374,53.55028138851087,True
DetR-large-scale.coco-segmentation/Rock Green,94,6.891621234738459,174,20.706684403059526,3.581875060210309,52.40971067509145,21.85083540274606,119.19554373129365,41.75067738711959,False
